Image,Classification,Damage,Whole,Front,Rear,Side,Minor,Major,Severe
whl_0572,['Whole'],0,1,0,0,0,0,0,0
whl_0573,['Whole'],0,1,0,0,0,0,0,0
whl_0574,['Whole'],0,1,0,0,0,0,0,0
whl_0575,['Whole'],0,1,0,0,0,0,0,0
whl_0576,['Whole'],0,1,0,0,0,0,0,0
whl_0577,['Whole'],0,1,0,0,0,0,0,0
whl_0578,['Whole'],0,1,0,0,0,0,0,0
whl_0579,['Whole'],0,1,0,0,0,0,0,0
whl_0580,['Whole'],0,1,0,0,0,0,0,0
whl_0581,['Whole'],0,1,0,0,0,0,0,0
whl_0582,['Whole'],0,1,0,0,0,0,0,0
whl_0583,['Whole'],0,1,0,0,0,0,0,0
whl_0584,['Whole'],0,1,0,0,0,0,0,0
whl_0585,['Whole'],0,1,0,0,0,0,0,0
whl_0586,['Whole'],0,1,0,0,0,0,0,0
whl_0587,['Whole'],0,1,0,0,0,0,0,0
whl_0588,['Whole'],0,1,0,0,0,0,0,0
whl_0589,['Whole'],0,1,0,0,0,0,0,0
whl_0590,['Whole'],0,1,0,0,0,0,0,0
whl_0591,['Whole'],0,1,0,0,0,0,0,0
whl_0592,['Whole'],0,1,0,0,0,0,0,0
whl_0593,['Whole'],0,1,0,0,0,0,0,0
whl_0594,['Whole'],0,1,0,0,0,0,0,0
whl_0595,['Whole'],0,1,0,0,0,0,0,0
whl_0596,['Whole'],0,1,0,0,0,0,0,0
whl_0597,['Whole'],0,1,0,0,0,0,0,0
whl_0598,['Whole'],0,1,0,0,0,0,0,0
whl_0599,['Whole'],0,1,0,0,0,0,0,0
whl_0600,['Whole'],0,1,0,0,0,0,0,0
whl_0601,['Whole'],0,1,0,0,0,0,0,0
whl_0602,['Whole'],0,1,0,0,0,0,0,0
whl_0603,['Whole'],0,1,0,0,0,0,0,0
whl_0604,['Whole'],0,1,0,0,0,0,0,0
whl_0605,['Whole'],0,1,0,0,0,0,0,0
whl_0606,['Whole'],0,1,0,0,0,0,0,0
whl_0607,['Whole'],0,1,0,0,0,0,0,0
whl_0608,['Whole'],0,1,0,0,0,0,0,0
whl_0609,['Whole'],0,1,0,0,0,0,0,0
whl_0610,['Whole'],0,1,0,0,0,0,0,0
whl_0611,['Whole'],0,1,0,0,0,0,0,0
whl_0612,['Whole'],0,1,0,0,0,0,0,0
whl_0613,['Whole'],0,1,0,0,0,0,0,0
whl_0614,['Whole'],0,1,0,0,0,0,0,0
whl_0615,['Whole'],0,1,0,0,0,0,0,0
whl_0616,['Whole'],0,1,0,0,0,0,0,0
whl_0617,['Whole'],0,1,0,0,0,0,0,0
whl_0618,['Whole'],0,1,0,0,0,0,0,0
whl_0619,['Whole'],0,1,0,0,0,0,0,0
whl_0620,['Whole'],0,1,0,0,0,0,0,0
whl_0621,['Whole'],0,1,0,0,0,0,0,0
whl_0622,['Whole'],0,1,0,0,0,0,0,0
whl_0623,['Whole'],0,1,0,0,0,0,0,0
whl_0624,['Whole'],0,1,0,0,0,0,0,0
whl_0625,['Whole'],0,1,0,0,0,0,0,0
whl_0626,['Whole'],0,1,0,0,0,0,0,0
whl_0627,['Whole'],0,1,0,0,0,0,0,0
whl_0628,['Whole'],0,1,0,0,0,0,0,0
whl_0629,['Whole'],0,1,0,0,0,0,0,0
whl_0630,['Whole'],0,1,0,0,0,0,0,0
whl_0631,['Whole'],0,1,0,0,0,0,0,0
whl_0632,['Whole'],0,1,0,0,0,0,0,0
whl_0633,['Whole'],0,1,0,0,0,0,0,0
whl_0634,['Whole'],0,1,0,0,0,0,0,0
whl_0635,['Whole'],0,1,0,0,0,0,0,0
whl_0636,['Whole'],0,1,0,0,0,0,0,0
whl_0637,['Whole'],0,1,0,0,0,0,0,0
whl_0638,['Whole'],0,1,0,0,0,0,0,0
whl_0639,['Whole'],0,1,0,0,0,0,0,0
whl_0640,['Whole'],0,1,0,0,0,0,0,0
whl_0641,['Whole'],0,1,0,0,0,0,0,0
whl_0642,['Whole'],0,1,0,0,0,0,0,0
whl_0643,['Whole'],0,1,0,0,0,0,0,0
whl_0644,['Whole'],0,1,0,0,0,0,0,0
whl_0645,['Whole'],0,1,0,0,0,0,0,0
whl_0646,['Whole'],0,1,0,0,0,0,0,0
whl_0647,['Whole'],0,1,0,0,0,0,0,0
whl_0648,['Whole'],0,1,0,0,0,0,0,0
whl_0649,['Whole'],0,1,0,0,0,0,0,0
whl_0650,['Whole'],0,1,0,0,0,0,0,0
whl_0651,['Whole'],0,1,0,0,0,0,0,0
whl_0652,['Whole'],0,1,0,0,0,0,0,0
whl_0653,['Whole'],0,1,0,0,0,0,0,0
whl_0654,['Whole'],0,1,0,0,0,0,0,0
whl_0655,['Whole'],0,1,0,0,0,0,0,0
whl_0656,['Whole'],0,1,0,0,0,0,0,0
whl_0657,['Whole'],0,1,0,0,0,0,0,0
whl_0658,['Whole'],0,1,0,0,0,0,0,0
whl_0659,['Whole'],0,1,0,0,0,0,0,0
whl_0660,['Whole'],0,1,0,0,0,0,0,0
whl_0661,['Whole'],0,1,0,0,0,0,0,0
whl_0662,['Whole'],0,1,0,0,0,0,0,0
whl_0663,['Whole'],0,1,0,0,0,0,0,0
whl_0664,['Whole'],0,1,0,0,0,0,0,0
whl_0665,['Whole'],0,1,0,0,0,0,0,0
whl_0666,['Whole'],0,1,0,0,0,0,0,0
whl_0667,['Whole'],0,1,0,0,0,0,0,0
whl_0668,['Whole'],0,1,0,0,0,0,0,0
whl_0669,['Whole'],0,1,0,0,0,0,0,0
whl_0670,['Whole'],0,1,0,0,0,0,0,0
whl_0671,['Whole'],0,1,0,0,0,0,0,0
whl_0672,['Whole'],0,1,0,0,0,0,0,0
whl_0673,['Whole'],0,1,0,0,0,0,0,0
whl_0674,['Whole'],0,1,0,0,0,0,0,0
whl_0675,['Whole'],0,1,0,0,0,0,0,0
whl_0676,['Whole'],0,1,0,0,0,0,0,0
whl_0677,['Whole'],0,1,0,0,0,0,0,0
whl_0678,['Whole'],0,1,0,0,0,0,0,0
whl_0679,['Whole'],0,1,0,0,0,0,0,0
whl_0680,['Whole'],0,1,0,0,0,0,0,0
whl_0681,['Whole'],0,1,0,0,0,0,0,0
whl_0682,['Whole'],0,1,0,0,0,0,0,0
whl_0683,['Whole'],0,1,0,0,0,0,0,0
whl_0684,['Whole'],0,1,0,0,0,0,0,0
whl_0685,['Whole'],0,1,0,0,0,0,0,0
whl_0686,['Whole'],0,1,0,0,0,0,0,0
whl_0687,['Whole'],0,1,0,0,0,0,0,0
whl_0688,['Whole'],0,1,0,0,0,0,0,0
whl_0689,['Whole'],0,1,0,0,0,0,0,0
whl_0690,['Whole'],0,1,0,0,0,0,0,0
whl_0691,['Whole'],0,1,0,0,0,0,0,0
whl_0692,['Whole'],0,1,0,0,0,0,0,0
whl_0693,['Whole'],0,1,0,0,0,0,0,0
whl_0694,['Whole'],0,1,0,0,0,0,0,0
whl_0695,['Whole'],0,1,0,0,0,0,0,0
whl_0696,['Whole'],0,1,0,0,0,0,0,0
whl_0697,['Whole'],0,1,0,0,0,0,0,0
whl_0698,['Whole'],0,1,0,0,0,0,0,0
whl_0699,['Whole'],0,1,0,0,0,0,0,0
whl_0700,['Whole'],0,1,0,0,0,0,0,0
whl_0701,['Whole'],0,1,0,0,0,0,0,0
whl_0702,['Whole'],0,1,0,0,0,0,0,0
whl_0703,['Whole'],0,1,0,0,0,0,0,0
whl_0704,['Whole'],0,1,0,0,0,0,0,0
whl_0705,['Whole'],0,1,0,0,0,0,0,0
whl_0706,['Whole'],0,1,0,0,0,0,0,0
whl_0707,['Whole'],0,1,0,0,0,0,0,0
whl_0708,['Whole'],0,1,0,0,0,0,0,0
whl_0709,['Whole'],0,1,0,0,0,0,0,0
whl_0710,['Whole'],0,1,0,0,0,0,0,0
whl_0711,['Whole'],0,1,0,0,0,0,0,0
whl_0712,['Whole'],0,1,0,0,0,0,0,0
whl_0713,['Whole'],0,1,0,0,0,0,0,0
whl_0714,['Whole'],0,1,0,0,0,0,0,0
whl_0715,['Whole'],0,1,0,0,0,0,0,0
whl_0716,['Whole'],0,1,0,0,0,0,0,0
whl_0717,['Whole'],0,1,0,0,0,0,0,0
whl_0718,['Whole'],0,1,0,0,0,0,0,0
whl_0719,['Whole'],0,1,0,0,0,0,0,0
whl_0720,['Whole'],0,1,0,0,0,0,0,0
whl_0721,['Whole'],0,1,0,0,0,0,0,0
whl_0722,['Whole'],0,1,0,0,0,0,0,0
whl_0723,['Whole'],0,1,0,0,0,0,0,0
whl_0724,['Whole'],0,1,0,0,0,0,0,0
whl_0725,['Whole'],0,1,0,0,0,0,0,0
whl_0726,['Whole'],0,1,0,0,0,0,0,0
whl_0727,['Whole'],0,1,0,0,0,0,0,0
whl_0728,['Whole'],0,1,0,0,0,0,0,0
whl_0729,['Whole'],0,1,0,0,0,0,0,0
whl_0730,['Whole'],0,1,0,0,0,0,0,0
whl_0731,['Whole'],0,1,0,0,0,0,0,0
whl_0732,['Whole'],0,1,0,0,0,0,0,0
whl_0733,['Whole'],0,1,0,0,0,0,0,0
whl_0734,['Whole'],0,1,0,0,0,0,0,0
whl_0735,['Whole'],0,1,0,0,0,0,0,0
whl_0736,['Whole'],0,1,0,0,0,0,0,0
whl_0737,['Whole'],0,1,0,0,0,0,0,0
whl_0738,['Whole'],0,1,0,0,0,0,0,0
whl_0739,['Whole'],0,1,0,0,0,0,0,0
whl_0740,['Whole'],0,1,0,0,0,0,0,0
whl_0741,['Whole'],0,1,0,0,0,0,0,0
whl_0742,['Whole'],0,1,0,0,0,0,0,0
whl_0743,['Whole'],0,1,0,0,0,0,0,0
whl_0744,['Whole'],0,1,0,0,0,0,0,0
whl_0745,['Whole'],0,1,0,0,0,0,0,0
whl_0746,['Whole'],0,1,0,0,0,0,0,0
whl_0747,['Whole'],0,1,0,0,0,0,0,0
whl_0748,['Whole'],0,1,0,0,0,0,0,0
whl_0749,['Whole'],0,1,0,0,0,0,0,0
whl_0750,['Whole'],0,1,0,0,0,0,0,0
whl_0751,['Whole'],0,1,0,0,0,0,0,0
whl_0752,['Whole'],0,1,0,0,0,0,0,0
whl_0753,['Whole'],0,1,0,0,0,0,0,0
whl_0754,['Whole'],0,1,0,0,0,0,0,0
whl_0755,['Whole'],0,1,0,0,0,0,0,0
whl_0756,['Whole'],0,1,0,0,0,0,0,0
whl_0757,['Whole'],0,1,0,0,0,0,0,0
whl_0758,['Whole'],0,1,0,0,0,0,0,0
whl_0759,['Whole'],0,1,0,0,0,0,0,0
whl_0760,['Whole'],0,1,0,0,0,0,0,0
whl_0761,['Whole'],0,1,0,0,0,0,0,0
whl_0762,['Whole'],0,1,0,0,0,0,0,0
whl_0763,['Whole'],0,1,0,0,0,0,0,0
whl_0764,['Whole'],0,1,0,0,0,0,0,0
whl_0765,['Whole'],0,1,0,0,0,0,0,0
whl_0766,['Whole'],0,1,0,0,0,0,0,0
whl_0767,['Whole'],0,1,0,0,0,0,0,0
whl_0768,['Whole'],0,1,0,0,0,0,0,0
whl_0769,['Whole'],0,1,0,0,0,0,0,0
whl_0770,['Whole'],0,1,0,0,0,0,0,0
whl_0771,['Whole'],0,1,0,0,0,0,0,0
whl_0772,['Whole'],0,1,0,0,0,0,0,0
whl_0773,['Whole'],0,1,0,0,0,0,0,0
whl_0774,['Whole'],0,1,0,0,0,0,0,0
whl_0775,['Whole'],0,1,0,0,0,0,0,0
whl_0776,['Whole'],0,1,0,0,0,0,0,0
whl_0777,['Whole'],0,1,0,0,0,0,0,0
whl_0778,['Whole'],0,1,0,0,0,0,0,0
whl_0779,['Whole'],0,1,0,0,0,0,0,0
whl_0780,['Whole'],0,1,0,0,0,0,0,0
whl_0781,['Whole'],0,1,0,0,0,0,0,0
whl_0782,['Whole'],0,1,0,0,0,0,0,0
whl_0783,['Whole'],0,1,0,0,0,0,0,0
whl_0784,['Whole'],0,1,0,0,0,0,0,0
whl_0785,['Whole'],0,1,0,0,0,0,0,0
whl_0786,['Whole'],0,1,0,0,0,0,0,0
whl_0787,['Whole'],0,1,0,0,0,0,0,0
whl_0788,['Whole'],0,1,0,0,0,0,0,0
whl_0789,['Whole'],0,1,0,0,0,0,0,0
whl_0790,['Whole'],0,1,0,0,0,0,0,0
whl_0791,['Whole'],0,1,0,0,0,0,0,0
whl_0792,['Whole'],0,1,0,0,0,0,0,0
whl_0793,['Whole'],0,1,0,0,0,0,0,0
whl_0794,['Whole'],0,1,0,0,0,0,0,0
whl_0795,['Whole'],0,1,0,0,0,0,0,0
whl_0796,['Whole'],0,1,0,0,0,0,0,0
whl_0797,['Whole'],0,1,0,0,0,0,0,0
whl_0798,['Whole'],0,1,0,0,0,0,0,0
whl_0799,['Whole'],0,1,0,0,0,0,0,0
whl_0800,['Whole'],0,1,0,0,0,0,0,0
whl_0801,['Whole'],0,1,0,0,0,0,0,0
whl_0802,['Whole'],0,1,0,0,0,0,0,0
whl_0803,['Whole'],0,1,0,0,0,0,0,0
whl_0804,['Whole'],0,1,0,0,0,0,0,0
whl_0805,['Whole'],0,1,0,0,0,0,0,0
whl_0806,['Whole'],0,1,0,0,0,0,0,0
whl_0807,['Whole'],0,1,0,0,0,0,0,0
whl_0808,['Whole'],0,1,0,0,0,0,0,0
whl_0809,['Whole'],0,1,0,0,0,0,0,0
whl_0810,['Whole'],0,1,0,0,0,0,0,0
whl_0811,['Whole'],0,1,0,0,0,0,0,0
whl_0812,['Whole'],0,1,0,0,0,0,0,0
whl_0813,['Whole'],0,1,0,0,0,0,0,0
whl_0814,['Whole'],0,1,0,0,0,0,0,0
whl_0815,['Whole'],0,1,0,0,0,0,0,0
whl_0816,['Whole'],0,1,0,0,0,0,0,0
whl_0817,['Whole'],0,1,0,0,0,0,0,0
whl_0818,['Whole'],0,1,0,0,0,0,0,0
whl_0819,['Whole'],0,1,0,0,0,0,0,0
whl_0820,['Whole'],0,1,0,0,0,0,0,0
whl_0821,['Whole'],0,1,0,0,0,0,0,0
whl_0822,['Whole'],0,1,0,0,0,0,0,0
whl_0823,['Whole'],0,1,0,0,0,0,0,0
whl_0824,['Whole'],0,1,0,0,0,0,0,0
whl_0825,['Whole'],0,1,0,0,0,0,0,0
whl_0826,['Whole'],0,1,0,0,0,0,0,0
whl_0827,['Whole'],0,1,0,0,0,0,0,0
whl_0828,['Whole'],0,1,0,0,0,0,0,0
whl_0829,['Whole'],0,1,0,0,0,0,0,0
whl_0830,['Whole'],0,1,0,0,0,0,0,0
whl_0831,['Whole'],0,1,0,0,0,0,0,0
whl_0832,['Whole'],0,1,0,0,0,0,0,0
whl_0833,['Whole'],0,1,0,0,0,0,0,0
whl_0834,['Whole'],0,1,0,0,0,0,0,0
whl_0835,['Whole'],0,1,0,0,0,0,0,0
whl_0836,['Whole'],0,1,0,0,0,0,0,0
whl_0837,['Whole'],0,1,0,0,0,0,0,0
whl_0838,['Whole'],0,1,0,0,0,0,0,0
whl_0839,['Whole'],0,1,0,0,0,0,0,0
whl_0840,['Whole'],0,1,0,0,0,0,0,0
whl_0841,['Whole'],0,1,0,0,0,0,0,0
whl_0842,['Whole'],0,1,0,0,0,0,0,0
whl_0843,['Whole'],0,1,0,0,0,0,0,0
whl_0844,['Whole'],0,1,0,0,0,0,0,0
whl_0845,['Whole'],0,1,0,0,0,0,0,0
whl_0846,['Whole'],0,1,0,0,0,0,0,0
whl_0847,['Whole'],0,1,0,0,0,0,0,0
whl_0848,['Whole'],0,1,0,0,0,0,0,0
whl_0849,['Whole'],0,1,0,0,0,0,0,0
whl_0850,['Whole'],0,1,0,0,0,0,0,0
whl_0851,['Whole'],0,1,0,0,0,0,0,0
whl_0852,['Whole'],0,1,0,0,0,0,0,0
whl_0853,['Whole'],0,1,0,0,0,0,0,0
whl_0854,['Whole'],0,1,0,0,0,0,0,0
whl_0855,['Whole'],0,1,0,0,0,0,0,0
whl_0856,['Whole'],0,1,0,0,0,0,0,0
whl_0857,['Whole'],0,1,0,0,0,0,0,0
whl_0858,['Whole'],0,1,0,0,0,0,0,0
whl_0859,['Whole'],0,1,0,0,0,0,0,0
whl_0860,['Whole'],0,1,0,0,0,0,0,0
whl_0861,['Whole'],0,1,0,0,0,0,0,0
whl_0862,['Whole'],0,1,0,0,0,0,0,0
whl_0863,['Whole'],0,1,0,0,0,0,0,0
whl_0864,['Whole'],0,1,0,0,0,0,0,0
whl_0865,['Whole'],0,1,0,0,0,0,0,0
whl_0866,['Whole'],0,1,0,0,0,0,0,0
whl_0867,['Whole'],0,1,0,0,0,0,0,0
whl_0868,['Whole'],0,1,0,0,0,0,0,0
whl_0869,['Whole'],0,1,0,0,0,0,0,0
whl_0870,['Whole'],0,1,0,0,0,0,0,0
whl_0871,['Whole'],0,1,0,0,0,0,0,0
whl_0872,['Whole'],0,1,0,0,0,0,0,0
whl_0873,['Whole'],0,1,0,0,0,0,0,0
whl_0874,['Whole'],0,1,0,0,0,0,0,0
whl_0875,['Whole'],0,1,0,0,0,0,0,0
whl_0876,['Whole'],0,1,0,0,0,0,0,0
whl_0877,['Whole'],0,1,0,0,0,0,0,0
whl_0878,['Whole'],0,1,0,0,0,0,0,0
whl_0879,['Whole'],0,1,0,0,0,0,0,0
whl_0880,['Whole'],0,1,0,0,0,0,0,0
whl_0881,['Whole'],0,1,0,0,0,0,0,0
whl_0882,['Whole'],0,1,0,0,0,0,0,0
whl_0883,['Whole'],0,1,0,0,0,0,0,0
whl_0884,['Whole'],0,1,0,0,0,0,0,0
whl_0885,['Whole'],0,1,0,0,0,0,0,0
whl_0886,['Whole'],0,1,0,0,0,0,0,0
whl_0887,['Whole'],0,1,0,0,0,0,0,0
whl_0888,['Whole'],0,1,0,0,0,0,0,0
whl_0889,['Whole'],0,1,0,0,0,0,0,0
whl_0890,['Whole'],0,1,0,0,0,0,0,0
whl_0891,['Whole'],0,1,0,0,0,0,0,0
whl_0892,['Whole'],0,1,0,0,0,0,0,0
whl_0893,['Whole'],0,1,0,0,0,0,0,0
whl_0894,['Whole'],0,1,0,0,0,0,0,0
whl_0895,['Whole'],0,1,0,0,0,0,0,0
whl_0896,['Whole'],0,1,0,0,0,0,0,0
whl_0897,['Whole'],0,1,0,0,0,0,0,0
whl_0898,['Whole'],0,1,0,0,0,0,0,0
whl_0899,['Whole'],0,1,0,0,0,0,0,0
whl_0900,['Whole'],0,1,0,0,0,0,0,0
whl_0901,['Whole'],0,1,0,0,0,0,0,0
whl_0902,['Whole'],0,1,0,0,0,0,0,0
whl_0903,['Whole'],0,1,0,0,0,0,0,0
whl_0904,['Whole'],0,1,0,0,0,0,0,0
whl_0905,['Whole'],0,1,0,0,0,0,0,0
whl_0906,['Whole'],0,1,0,0,0,0,0,0
whl_0907,['Whole'],0,1,0,0,0,0,0,0
whl_0908,['Whole'],0,1,0,0,0,0,0,0
whl_0909,['Whole'],0,1,0,0,0,0,0,0
whl_0910,['Whole'],0,1,0,0,0,0,0,0
whl_0911,['Whole'],0,1,0,0,0,0,0,0
whl_0912,['Whole'],0,1,0,0,0,0,0,0
whl_0913,['Whole'],0,1,0,0,0,0,0,0
whl_0914,['Whole'],0,1,0,0,0,0,0,0
whl_0915,['Whole'],0,1,0,0,0,0,0,0
whl_0916,['Whole'],0,1,0,0,0,0,0,0
whl_0917,['Whole'],0,1,0,0,0,0,0,0
whl_0918,['Whole'],0,1,0,0,0,0,0,0
whl_0919,['Whole'],0,1,0,0,0,0,0,0
whl_0920,['Whole'],0,1,0,0,0,0,0,0
svr_0001,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0002,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0003,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0004,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0005,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0006,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0007,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0008,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0009,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0010,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0011,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0012,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0013,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0014,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0015,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0016,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0017,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0018,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0019,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0020,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0021,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0022,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0023,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0024,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0025,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0026,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0027,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0028,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0029,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0030,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0031,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0032,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0033,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0034,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0035,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0036,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0037,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0038,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0039,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0040,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0041,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0042,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0043,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0044,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0045,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0046,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0047,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0048,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0049,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0050,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0051,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0052,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0053,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0054,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0055,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0056,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0057,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0058,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0059,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0060,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0061,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0062,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0063,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0064,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0065,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0066,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0067,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0068,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0069,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0070,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0071,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0072,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0073,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0074,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0075,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0076,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0077,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0078,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0079,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0080,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0081,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0082,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0083,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0084,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0085,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0086,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0087,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0088,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0089,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0090,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0091,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0092,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0093,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0094,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0095,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0096,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0097,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0098,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0099,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0100,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0101,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0102,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0103,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0104,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0105,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0106,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0107,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0108,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0109,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0110,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0111,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0112,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0113,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0114,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0115,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0116,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0117,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0118,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
svr_0119,"['Damage', 'Severe']",1,0,0,0,0,0,0,1
